ID,Age,Masked,Vaccinate,Initial_Status
7912,75,Yes,Yes,Susceptible
7913,88,Yes,Yes,Susceptible
7914,86,No,No,Susceptible
7915,64,Yes,Yes,Recovered
7916,45,Yes,No,Susceptible
7917,26,Yes,Yes,Susceptible
7918,77,Yes,No,Susceptible
7919,65,Yes,No,Susceptible
7920,24,Yes,No,Susceptible
7921,74,No,Yes,Susceptible
7922,35,No,Yes,Susceptible
7923,24,No,Yes,Susceptible
7924,28,Yes,Yes,Susceptible
7925,80,No,No,Susceptible
7926,16,Yes,Yes,Susceptible
7927,59,No,Yes,Susceptible
7928,81,No,No,Susceptible
7929,54,Yes,No,Susceptible
7930,79,No,Yes,Susceptible
7931,16,Yes,No,Susceptible
7932,15,Yes,No,Susceptible
7933,11,Yes,Yes,Susceptible
7934,65,No,Yes,Susceptible
7935,79,Yes,Yes,Susceptible
7936,68,Yes,Yes,Infectious
7937,43,Yes,No,Recovered
7938,69,Yes,No,Susceptible
7939,13,No,No,Exposed
7940,10,No,Yes,Exposed
7941,75,No,Yes,Susceptible
7942,82,Yes,Yes,Exposed
7943,41,Yes,Yes,Susceptible
7944,50,Yes,Yes,Infectious
7945,87,Yes,No,Susceptible
7946,71,No,No,Susceptible
7947,59,No,Yes,Susceptible
7948,39,No,No,Susceptible
7949,3,Yes,No,Susceptible
7950,76,Yes,Yes,Susceptible
7951,7,Yes,Yes,Infectious
7952,49,Yes,No,Susceptible
7953,26,Yes,Yes,Susceptible
7954,33,No,No,Susceptible
7955,48,Yes,No,Susceptible
7956,79,Yes,No,Susceptible
7957,2,No,Yes,Susceptible
7958,71,No,Yes,Susceptible
7959,32,Yes,No,Susceptible
7960,4,No,No,Exposed
7961,20,Yes,No,Infectious
7962,36,Yes,Yes,Susceptible
7963,32,Yes,No,Susceptible
7964,28,Yes,Yes,Susceptible
7965,77,Yes,No,Susceptible
7966,1,No,Yes,Susceptible
7967,60,Yes,Yes,Susceptible
7968,56,Yes,Yes,Recovered
7969,35,No,Yes,Susceptible
7970,30,No,Yes,Susceptible
7971,54,Yes,Yes,Susceptible
7972,36,Yes,No,Susceptible
7973,55,No,No,Susceptible
7974,89,Yes,Yes,Susceptible
7975,80,Yes,No,Susceptible
7976,58,No,No,Susceptible
7977,83,No,No,Susceptible
7978,65,Yes,Yes,Susceptible
7979,69,No,Yes,Susceptible
7980,51,Yes,No,Susceptible
7981,22,Yes,Yes,Susceptible
7982,88,Yes,Yes,Susceptible
7983,53,Yes,No,Susceptible
7984,36,No,No,Susceptible
7985,68,No,No,Susceptible
7986,36,Yes,No,Susceptible
7987,52,Yes,No,Susceptible
7988,53,Yes,No,Infectious
7989,82,Yes,No,Susceptible
7990,50,Yes,Yes,Infectious
7991,80,Yes,No,Susceptible
7992,41,Yes,Yes,Susceptible
7993,18,No,No,Susceptible
7994,22,Yes,Yes,Recovered
7995,66,Yes,Yes,Susceptible
7996,21,No,Yes,Susceptible
7997,44,No,Yes,Susceptible
7998,47,Yes,Yes,Susceptible
7999,39,Yes,Yes,Susceptible
8000,29,Yes,No,Susceptible
8001,54,Yes,No,Susceptible
8002,85,No,Yes,Susceptible
8003,17,No,Yes,Susceptible
8004,80,Yes,Yes,Susceptible
8005,60,No,Yes,Susceptible
8006,31,Yes,Yes,Susceptible
8007,73,Yes,Yes,Susceptible
8008,78,No,No,Exposed
8009,49,Yes,No,Susceptible
8010,2,Yes,Yes,Susceptible
8011,48,No,No,Susceptible
8012,14,Yes,Yes,Susceptible
8013,59,Yes,Yes,Susceptible
8014,58,Yes,Yes,Susceptible
8015,58,Yes,No,Susceptible
8016,51,No,No,Susceptible
8017,84,Yes,Yes,Susceptible
8018,2,Yes,No,Susceptible
8019,41,No,No,Susceptible
8020,83,No,Yes,Susceptible
8021,82,Yes,Yes,Susceptible
8022,16,Yes,Yes,Susceptible
8023,4,No,No,Susceptible
8024,12,No,No,Susceptible
8025,29,No,Yes,Recovered
8026,7,No,No,Susceptible
8027,14,Yes,Yes,Susceptible
8028,12,Yes,Yes,Infectious
8029,5,Yes,Yes,Exposed
8030,81,No,No,Susceptible
8031,32,Yes,No,Susceptible
8032,74,No,No,Susceptible
8033,43,No,No,Susceptible
8034,81,Yes,Yes,Susceptible
8035,69,No,Yes,Susceptible
8036,45,Yes,Yes,Infectious
8037,9,Yes,Yes,Susceptible
8038,49,Yes,Yes,Susceptible
8039,33,Yes,No,Susceptible
8040,18,Yes,Yes,Susceptible
8041,9,No,No,Susceptible
8042,62,No,Yes,Susceptible
8043,57,Yes,No,Susceptible
8044,29,No,No,Susceptible
8045,78,Yes,No,Susceptible
8046,25,No,No,Susceptible
8047,15,No,Yes,Susceptible
8048,6,No,Yes,Susceptible
8049,42,Yes,Yes,Susceptible
8050,29,No,No,Susceptible
8051,79,No,Yes,Susceptible
8052,4,Yes,Yes,Susceptible
8053,82,No,No,Susceptible
8054,57,No,Yes,Susceptible
8055,49,Yes,No,Recovered
8056,44,No,No,Susceptible
8057,80,Yes,Yes,Susceptible
8058,75,Yes,No,Infectious
8059,14,Yes,No,Susceptible
8060,3,Yes,Yes,Susceptible
8061,62,Yes,Yes,Susceptible
8062,64,Yes,No,Susceptible
8063,45,Yes,No,Susceptible
8064,82,Yes,Yes,Susceptible
8065,58,Yes,No,Susceptible
8066,20,No,No,Susceptible
8067,58,No,No,Susceptible
8068,89,Yes,No,Recovered
8069,57,Yes,No,Susceptible
8070,77,Yes,No,Susceptible
8071,68,Yes,No,Susceptible
8072,78,Yes,Yes,Susceptible
8073,52,Yes,No,Infectious
8074,37,Yes,Yes,Susceptible
8075,8,Yes,Yes,Susceptible
8076,44,No,No,Susceptible
8077,5,Yes,No,Susceptible
8078,69,Yes,No,Susceptible
8079,31,No,Yes,Susceptible
8080,45,No,No,Infectious
8081,9,Yes,No,Susceptible
8082,32,Yes,No,Susceptible
8083,33,No,No,Infectious
8084,67,Yes,Yes,Susceptible
8085,30,Yes,No,Susceptible
8086,76,Yes,No,Susceptible
8087,29,No,Yes,Susceptible
8088,3,No,Yes,Infectious
8089,57,Yes,No,Susceptible
8090,30,Yes,No,Susceptible
8091,9,Yes,Yes,Susceptible
8092,26,No,No,Susceptible
8093,2,Yes,Yes,Susceptible
8094,62,Yes,Yes,Susceptible
8095,3,Yes,No,Susceptible
8096,46,No,Yes,Susceptible
8097,68,No,Yes,Susceptible
8098,25,No,Yes,Susceptible
8099,51,Yes,No,Susceptible
8100,13,No,No,Susceptible
8101,44,Yes,Yes,Susceptible
8102,35,Yes,Yes,Susceptible
8103,55,Yes,Yes,Exposed
8104,87,Yes,Yes,Susceptible
8105,9,Yes,Yes,Susceptible
8106,2,Yes,Yes,Susceptible
8107,61,Yes,No,Susceptible
8108,41,Yes,No,Susceptible
8109,44,Yes,Yes,Susceptible
8110,64,Yes,Yes,Susceptible
8111,31,Yes,No,Susceptible
8112,47,Yes,No,Susceptible
8113,2,Yes,Yes,Susceptible
8114,82,Yes,No,Susceptible
8115,77,No,No,Susceptible
8116,69,No,No,Susceptible
8117,58,Yes,No,Recovered
8118,44,Yes,No,Susceptible
8119,74,No,No,Recovered
8120,56,Yes,Yes,Susceptible
8121,43,Yes,Yes,Recovered
8122,89,Yes,Yes,Susceptible
8123,34,Yes,No,Susceptible
8124,30,Yes,Yes,Susceptible
8125,71,Yes,No,Susceptible
8126,70,Yes,Yes,Recovered
8127,55,Yes,Yes,Susceptible
8128,67,Yes,No,Susceptible
8129,13,Yes,No,Susceptible
8130,3,No,Yes,Susceptible
8131,26,Yes,No,Susceptible
8132,57,No,Yes,Susceptible
8133,24,No,No,Susceptible
8134,53,No,No,Susceptible
8135,70,Yes,No,Susceptible
8136,43,Yes,Yes,Susceptible
8137,60,Yes,No,Susceptible
8138,58,No,No,Susceptible
8139,49,Yes,No,Susceptible
8140,42,Yes,No,Susceptible
8141,76,Yes,No,Susceptible
8142,66,Yes,No,Susceptible
8143,11,Yes,Yes,Susceptible
8144,18,No,No,Susceptible
8145,85,No,Yes,Susceptible
8146,52,Yes,Yes,Susceptible
8147,46,No,No,Susceptible
8148,44,Yes,Yes,Susceptible
8149,22,No,No,Infectious
8150,53,Yes,Yes,Susceptible
8151,59,No,No,Susceptible
8152,30,No,Yes,Susceptible
8153,8,Yes,Yes,Susceptible
8154,57,No,No,Susceptible
8155,73,Yes,No,Exposed
8156,20,Yes,Yes,Susceptible
8157,25,No,Yes,Susceptible
8158,19,Yes,Yes,Susceptible
8159,5,Yes,No,Infectious
8160,75,No,No,Susceptible
8161,79,Yes,No,Susceptible
8162,72,Yes,No,Infectious
8163,83,Yes,No,Recovered
8164,87,Yes,Yes,Susceptible
8165,27,Yes,No,Susceptible
8166,40,Yes,No,Susceptible
8167,26,Yes,No,Susceptible
8168,27,Yes,Yes,Susceptible
8169,62,No,No,Susceptible
8170,83,Yes,Yes,Susceptible
8171,50,Yes,Yes,Susceptible
8172,42,Yes,No,Susceptible
8173,29,Yes,Yes,Susceptible
8174,39,Yes,No,Susceptible
8175,60,Yes,No,Susceptible
8176,41,Yes,Yes,Susceptible
8177,33,No,Yes,Susceptible
8178,83,Yes,Yes,Susceptible
8179,83,No,No,Recovered
8180,16,No,No,Susceptible
8181,23,No,No,Susceptible
8182,7,Yes,No,Susceptible
8183,26,Yes,Yes,Susceptible
8184,12,No,No,Recovered
8185,72,Yes,No,Exposed
8186,5,Yes,Yes,Infectious
8187,69,Yes,No,Susceptible
8188,49,Yes,Yes,Susceptible
8189,26,Yes,Yes,Infectious
8190,5,Yes,No,Susceptible
8191,22,No,Yes,Susceptible
8192,79,Yes,Yes,Susceptible
8193,13,No,No,Susceptible
8194,28,No,No,Susceptible
8195,33,Yes,Yes,Susceptible
8196,23,Yes,Yes,Susceptible
8197,18,No,Yes,Susceptible
8198,30,Yes,No,Infectious
8199,26,Yes,No,Susceptible
8200,16,Yes,Yes,Exposed
8201,77,Yes,No,Susceptible
8202,39,Yes,No,Susceptible
8203,33,Yes,No,Susceptible
8204,26,Yes,No,Susceptible
8205,48,No,No,Susceptible
8206,65,No,Yes,Susceptible
8207,38,No,Yes,Susceptible
8208,2,Yes,Yes,Exposed
8209,6,Yes,No,Susceptible
8210,46,Yes,No,Susceptible
8211,50,Yes,Yes,Susceptible
8212,38,Yes,No,Susceptible
8213,88,No,No,Infectious
8214,18,Yes,No,Susceptible
8215,27,Yes,Yes,Susceptible
8216,41,Yes,No,Susceptible
8217,72,Yes,No,Susceptible
8218,74,Yes,No,Susceptible
8219,17,Yes,Yes,Susceptible
8220,62,No,No,Susceptible
8221,29,No,No,Susceptible
8222,58,Yes,No,Susceptible
8223,70,No,Yes,Susceptible
8224,78,Yes,No,Susceptible
8225,22,Yes,Yes,Susceptible
8226,6,Yes,No,Susceptible
8227,26,No,No,Susceptible
8228,39,Yes,Yes,Susceptible
8229,12,Yes,No,Susceptible
8230,14,Yes,Yes,Susceptible
8231,22,Yes,No,Infectious
8232,51,No,No,Susceptible
8233,23,Yes,No,Susceptible
8234,48,Yes,No,Exposed
8235,71,Yes,Yes,Susceptible
8236,50,Yes,No,Recovered
8237,89,Yes,No,Susceptible
8238,13,Yes,No,Susceptible
8239,85,Yes,Yes,Susceptible
8240,10,Yes,Yes,Susceptible
8241,55,Yes,Yes,Susceptible
8242,9,Yes,Yes,Susceptible
8243,79,Yes,Yes,Susceptible
8244,52,No,No,Exposed
8245,2,Yes,No,Recovered
8246,25,Yes,No,Susceptible
8247,13,Yes,No,Susceptible
8248,51,Yes,Yes,Recovered
8249,58,No,No,Susceptible
8250,34,Yes,Yes,Susceptible
8251,35,Yes,Yes,Susceptible
8252,3,No,Yes,Susceptible
8253,59,Yes,Yes,Susceptible
8254,70,Yes,No,Susceptible
8255,48,Yes,Yes,Susceptible
8256,64,Yes,No,Susceptible
8257,19,Yes,Yes,Susceptible
8258,67,Yes,No,Exposed
8259,82,No,Yes,Susceptible
8260,73,No,No,Susceptible
8261,76,Yes,No,Susceptible
8262,5,Yes,Yes,Susceptible
8263,67,Yes,Yes,Exposed
8264,11,Yes,Yes,Susceptible
8265,68,No,No,Susceptible
8266,69,No,No,Susceptible
8267,1,Yes,No,Susceptible
8268,63,Yes,No,Susceptible
8269,29,Yes,Yes,Infectious
8270,82,No,No,Susceptible
8271,12,Yes,Yes,Susceptible
8272,77,No,No,Susceptible
8273,41,Yes,Yes,Susceptible
8274,2,Yes,Yes,Susceptible
8275,37,Yes,No,Susceptible
8276,45,Yes,Yes,Susceptible
8277,80,Yes,Yes,Susceptible
8278,48,No,Yes,Susceptible
8279,24,No,No,Susceptible
8280,22,Yes,No,Susceptible
8281,11,Yes,No,Susceptible
8282,58,Yes,No,Susceptible
8283,46,No,No,Susceptible
8284,29,Yes,Yes,Susceptible
8285,35,Yes,Yes,Susceptible
8286,15,Yes,No,Susceptible
8287,60,Yes,Yes,Susceptible
8288,42,No,Yes,Susceptible
8289,43,Yes,No,Susceptible
8290,80,Yes,No,Infectious
8291,74,Yes,No,Susceptible
8292,49,Yes,No,Susceptible
8293,64,No,No,Susceptible
8294,32,Yes,No,Susceptible
8295,64,Yes,No,Susceptible
8296,2,No,Yes,Susceptible
8297,24,Yes,Yes,Exposed
8298,87,Yes,No,Susceptible
8299,66,No,Yes,Susceptible
8300,38,Yes,Yes,Susceptible
8301,31,No,No,Susceptible
8302,26,Yes,Yes,Susceptible
8303,29,Yes,Yes,Recovered
8304,67,Yes,No,Susceptible
8305,78,Yes,Yes,Susceptible
8306,25,Yes,Yes,Susceptible
8307,48,Yes,No,Susceptible
8308,65,Yes,Yes,Susceptible
8309,53,Yes,Yes,Susceptible
8310,67,Yes,No,Susceptible
8311,18,Yes,No,Susceptible
8312,9,Yes,Yes,Infectious
8313,38,Yes,No,Susceptible
8314,87,Yes,Yes,Susceptible
8315,21,No,No,Susceptible
8316,65,Yes,Yes,Susceptible
8317,21,Yes,No,Infectious
8318,27,No,No,Susceptible
8319,70,Yes,No,Susceptible
8320,44,No,No,Susceptible
8321,28,Yes,Yes,Exposed
8322,45,Yes,Yes,Susceptible
8323,17,Yes,No,Susceptible
8324,40,Yes,Yes,Susceptible
8325,3,Yes,No,Susceptible
8326,76,Yes,Yes,Susceptible
8327,76,No,Yes,Susceptible
8328,66,Yes,Yes,Infectious
8329,46,Yes,No,Susceptible
8330,86,Yes,No,Susceptible
8331,87,No,Yes,Infectious
8332,30,Yes,Yes,Susceptible
8333,69,Yes,No,Susceptible
8334,9,Yes,No,Susceptible
8335,85,No,Yes,Susceptible
8336,11,Yes,No,Susceptible
8337,69,No,No,Susceptible
8338,66,No,No,Susceptible
8339,88,Yes,Yes,Susceptible
8340,31,No,No,Susceptible
8341,33,Yes,Yes,Susceptible
8342,39,Yes,Yes,Recovered
8343,46,Yes,No,Susceptible
8344,37,No,No,Susceptible
8345,60,Yes,No,Susceptible
8346,31,No,No,Susceptible
8347,11,Yes,Yes,Susceptible
8348,87,Yes,No,Exposed
8349,2,No,Yes,Susceptible
8350,27,No,Yes,Susceptible
8351,2,No,Yes,Susceptible
8352,21,Yes,Yes,Susceptible
8353,58,Yes,No,Susceptible
8354,5,Yes,Yes,Susceptible
8355,52,Yes,Yes,Susceptible
8356,45,Yes,No,Susceptible
8357,85,Yes,Yes,Susceptible
8358,20,No,No,Susceptible
8359,61,Yes,No,Susceptible
8360,38,Yes,No,Susceptible
8361,20,No,Yes,Susceptible
8362,25,No,Yes,Susceptible
8363,2,Yes,Yes,Susceptible
8364,32,No,No,Susceptible
8365,26,No,Yes,Exposed
8366,70,No,Yes,Susceptible
8367,41,No,Yes,Exposed
8368,67,No,Yes,Susceptible
8369,1,Yes,No,Susceptible
8370,51,Yes,Yes,Susceptible
8371,5,Yes,No,Susceptible
8372,13,Yes,Yes,Susceptible
8373,19,Yes,No,Susceptible
8374,12,No,No,Susceptible
8375,48,No,Yes,Susceptible
8376,25,Yes,No,Susceptible
8377,57,Yes,No,Susceptible
8378,35,Yes,No,Susceptible
8379,76,Yes,Yes,Susceptible
8380,5,Yes,Yes,Susceptible
8381,22,No,No,Susceptible
8382,77,Yes,Yes,Susceptible
8383,57,Yes,Yes,Exposed
8384,47,Yes,Yes,Infectious
8385,54,No,No,Susceptible
8386,3,Yes,Yes,Susceptible
8387,53,Yes,No,Susceptible
8388,84,No,Yes,Susceptible
8389,31,No,Yes,Susceptible
8390,69,No,Yes,Susceptible
8391,88,No,Yes,Susceptible
8392,33,No,Yes,Susceptible
8393,72,Yes,Yes,Susceptible
8394,88,Yes,Yes,Susceptible
8395,50,No,No,Susceptible
8396,84,No,No,Recovered
8397,16,Yes,No,Susceptible
8398,76,Yes,No,Recovered
8399,77,No,Yes,Susceptible
8400,39,Yes,No,Susceptible
8401,89,Yes,No,Susceptible
8402,46,Yes,Yes,Susceptible
8403,88,No,No,Exposed
8404,47,Yes,No,Susceptible
8405,44,No,Yes,Exposed
8406,9,No,Yes,Susceptible
8407,87,Yes,Yes,Susceptible
8408,50,Yes,No,Susceptible
8409,77,Yes,Yes,Susceptible
8410,60,No,Yes,Susceptible
8411,15,Yes,No,Susceptible
8412,36,No,Yes,Susceptible
8413,63,Yes,No,Susceptible
8414,69,Yes,No,Susceptible
8415,86,Yes,No,Susceptible
8416,80,Yes,Yes,Susceptible
8417,41,Yes,No,Infectious
8418,74,Yes,No,Susceptible
8419,24,No,No,Susceptible
8420,82,No,No,Susceptible
8421,49,Yes,Yes,Susceptible
8422,18,Yes,Yes,Susceptible
8423,7,No,No,Infectious
8424,4,Yes,No,Susceptible
8425,69,No,Yes,Infectious
8426,60,Yes,Yes,Exposed
8427,55,No,No,Susceptible
8428,16,No,Yes,Susceptible
8429,82,Yes,Yes,Exposed
8430,29,No,No,Susceptible
8431,23,Yes,No,Susceptible
8432,14,Yes,Yes,Susceptible
8433,79,No,Yes,Susceptible
8434,49,Yes,Yes,Susceptible
8435,33,Yes,Yes,Susceptible
8436,25,Yes,No,Susceptible
8437,21,No,No,Susceptible
8438,17,Yes,No,Susceptible
8439,23,Yes,Yes,Susceptible
8440,57,Yes,No,Susceptible
8441,81,Yes,No,Susceptible
8442,58,Yes,No,Susceptible
8443,14,No,Yes,Exposed
8444,20,Yes,No,Susceptible
8445,30,Yes,Yes,Susceptible
8446,19,Yes,Yes,Susceptible
8447,53,No,No,Susceptible
8448,56,Yes,Yes,Susceptible
8449,77,Yes,Yes,Infectious
8450,82,Yes,No,Susceptible
8451,23,No,No,Susceptible
8452,62,No,No,Susceptible
8453,33,No,No,Susceptible
8454,18,No,No,Susceptible
8455,73,Yes,No,Susceptible
8456,33,No,No,Susceptible
8457,32,Yes,Yes,Infectious
8458,61,No,Yes,Susceptible
8459,54,No,Yes,Susceptible
8460,17,Yes,Yes,Susceptible
8461,19,No,Yes,Susceptible
8462,70,Yes,No,Infectious
8463,34,No,No,Susceptible
8464,84,Yes,No,Susceptible
8465,25,Yes,No,Exposed
8466,68,Yes,No,Susceptible
8467,74,Yes,Yes,Susceptible
8468,74,Yes,No,Susceptible
8469,88,Yes,No,Infectious
8470,85,Yes,Yes,Susceptible
8471,11,Yes,No,Susceptible
8472,16,Yes,Yes,Recovered
8473,61,No,Yes,Susceptible
8474,80,No,Yes,Exposed
8475,7,Yes,Yes,Susceptible
8476,16,No,No,Susceptible
8477,16,Yes,No,Susceptible
8478,40,Yes,Yes,Susceptible
8479,12,Yes,No,Susceptible
8480,35,Yes,Yes,Susceptible
8481,21,Yes,No,Susceptible
8482,50,Yes,Yes,Susceptible
8483,43,No,Yes,Infectious
8484,17,No,Yes,Susceptible
8485,32,Yes,No,Susceptible
8486,41,No,No,Susceptible
8487,6,Yes,Yes,Infectious
8488,88,Yes,Yes,Susceptible
8489,27,Yes,Yes,Infectious
8490,20,Yes,Yes,Susceptible
8491,25,Yes,Yes,Susceptible
8492,66,No,No,Susceptible
8493,9,Yes,No,Susceptible
8494,53,Yes,No,Susceptible
8495,61,No,No,Susceptible
8496,38,Yes,No,Susceptible
8497,3,No,Yes,Susceptible
8498,84,No,Yes,Exposed
8499,70,No,Yes,Susceptible
8500,55,Yes,Yes,Susceptible
8501,1,Yes,No,Susceptible
8502,70,No,Yes,Susceptible
8503,45,Yes,Yes,Susceptible
8504,47,Yes,No,Susceptible
8505,79,Yes,Yes,Susceptible
8506,26,Yes,Yes,Recovered
8507,14,Yes,Yes,Susceptible
8508,54,Yes,No,Susceptible
8509,71,No,No,Susceptible
8510,46,Yes,No,Susceptible
8511,31,No,No,Susceptible
8512,88,No,No,Susceptible
8513,59,Yes,Yes,Susceptible
8514,29,Yes,No,Susceptible
8515,17,Yes,Yes,Exposed
8516,14,Yes,Yes,Susceptible
8517,36,Yes,Yes,Susceptible
8518,58,Yes,No,Susceptible
8519,24,Yes,Yes,Susceptible
8520,63,Yes,No,Susceptible
8521,25,Yes,Yes,Susceptible
8522,59,Yes,Yes,Susceptible
8523,32,Yes,Yes,Susceptible
8524,82,No,No,Susceptible
8525,18,Yes,No,Susceptible
8526,37,Yes,Yes,Susceptible
8527,26,Yes,No,Susceptible
8528,9,Yes,Yes,Susceptible
8529,64,Yes,Yes,Susceptible
8530,72,Yes,No,Susceptible
8531,20,No,Yes,Susceptible
8532,54,Yes,Yes,Susceptible
8533,86,No,No,Susceptible
8534,83,Yes,Yes,Susceptible
8535,30,Yes,No,Susceptible
8536,53,Yes,No,Exposed
8537,63,No,No,Susceptible
8538,11,Yes,Yes,Susceptible
8539,31,Yes,No,Susceptible
8540,49,Yes,Yes,Susceptible
8541,87,No,No,Susceptible
8542,19,No,No,Susceptible
8543,12,Yes,Yes,Susceptible
8544,15,No,No,Susceptible
8545,31,No,No,Susceptible
8546,43,Yes,Yes,Susceptible
8547,37,No,No,Susceptible
8548,79,Yes,Yes,Susceptible
8549,29,Yes,No,Susceptible
8550,26,Yes,No,Recovered
8551,2,Yes,No,Susceptible
8552,84,No,No,Susceptible
8553,15,Yes,No,Susceptible
8554,4,No,Yes,Susceptible
8555,86,Yes,No,Susceptible
8556,50,No,No,Susceptible
8557,38,No,No,Susceptible
8558,23,No,Yes,Susceptible
8559,59,No,Yes,Susceptible
8560,75,No,No,Recovered
8561,28,Yes,No,Susceptible
8562,66,Yes,Yes,Susceptible
8563,8,Yes,Yes,Susceptible
8564,29,No,Yes,Susceptible
8565,11,Yes,Yes,Susceptible
8566,18,No,Yes,Infectious
8567,55,Yes,No,Exposed
8568,50,No,No,Susceptible
8569,14,Yes,Yes,Susceptible
8570,74,Yes,Yes,Susceptible
8571,9,Yes,Yes,Susceptible
8572,11,Yes,No,Susceptible
8573,63,Yes,No,Susceptible
8574,76,Yes,No,Susceptible
8575,67,Yes,No,Susceptible
8576,53,No,No,Susceptible
8577,39,Yes,Yes,Susceptible
8578,78,No,No,Susceptible
8579,56,Yes,No,Susceptible
8580,28,No,Yes,Susceptible
8581,75,No,Yes,Susceptible
8582,39,Yes,Yes,Exposed
8583,25,Yes,No,Susceptible
8584,21,Yes,Yes,Recovered
8585,10,Yes,No,Susceptible
8586,43,Yes,No,Susceptible
8587,15,Yes,Yes,Susceptible
8588,83,Yes,Yes,Susceptible
8589,48,Yes,No,Susceptible
8590,86,Yes,Yes,Susceptible
8591,21,Yes,No,Susceptible
8592,60,Yes,No,Susceptible
8593,50,Yes,Yes,Susceptible
8594,23,No,No,Susceptible
8595,13,Yes,No,Susceptible
8596,69,Yes,No,Susceptible
8597,4,No,Yes,Susceptible
8598,78,No,No,Susceptible
8599,72,No,Yes,Susceptible
8600,9,Yes,No,Exposed
8601,35,Yes,Yes,Susceptible
8602,21,Yes,No,Susceptible
8603,58,Yes,Yes,Susceptible
8604,18,Yes,No,Susceptible
8605,72,Yes,Yes,Susceptible
8606,81,No,Yes,Susceptible
8607,43,No,No,Susceptible
8608,6,No,No,Susceptible
8609,86,No,No,Susceptible
8610,78,No,Yes,Susceptible
8611,67,Yes,Yes,Susceptible
8612,12,Yes,No,Susceptible
8613,12,Yes,No,Susceptible
8614,66,Yes,No,Susceptible
8615,2,Yes,No,Susceptible
8616,15,Yes,Yes,Susceptible
8617,23,Yes,No,Susceptible
8618,29,Yes,No,Susceptible
8619,81,Yes,No,Susceptible
8620,7,Yes,No,Susceptible
8621,28,No,No,Susceptible
8622,14,Yes,No,Susceptible
8623,44,No,No,Exposed
8624,30,Yes,No,Susceptible
8625,81,Yes,No,Susceptible
8626,32,Yes,No,Susceptible
8627,70,No,No,Susceptible
8628,88,Yes,Yes,Susceptible
8629,6,Yes,Yes,Susceptible
8630,27,Yes,Yes,Recovered
8631,82,Yes,Yes,Susceptible
8632,88,Yes,Yes,Susceptible
8633,24,Yes,Yes,Susceptible
8634,34,Yes,Yes,Susceptible
8635,40,No,No,Susceptible
8636,47,No,Yes,Susceptible
8637,79,Yes,No,Susceptible
8638,75,Yes,No,Susceptible
8639,86,Yes,No,Susceptible
8640,24,Yes,Yes,Susceptible
8641,65,Yes,Yes,Susceptible
8642,18,Yes,No,Susceptible
8643,44,No,Yes,Susceptible
8644,76,Yes,No,Susceptible
8645,57,Yes,No,Exposed
8646,28,Yes,Yes,Susceptible
8647,71,Yes,Yes,Susceptible
8648,23,Yes,Yes,Susceptible
8649,85,Yes,Yes,Exposed
8650,34,Yes,No,Susceptible
8651,11,Yes,Yes,Exposed
8652,86,No,No,Infectious
8653,35,Yes,No,Susceptible
8654,42,Yes,No,Susceptible
8655,28,Yes,No,Susceptible
8656,82,No,No,Exposed
8657,78,Yes,No,Susceptible
8658,82,Yes,No,Susceptible
8659,24,Yes,No,Susceptible
8660,8,No,Yes,Susceptible
8661,53,Yes,No,Susceptible
8662,72,No,No,Susceptible
8663,4,Yes,Yes,Infectious
8664,5,No,Yes,Susceptible
8665,49,Yes,No,Susceptible
8666,30,Yes,Yes,Susceptible
8667,72,Yes,Yes,Susceptible
8668,63,Yes,No,Susceptible
8669,47,No,Yes,Susceptible
8670,26,Yes,No,Susceptible
8671,57,Yes,No,Susceptible
8672,37,No,No,Susceptible
8673,7,Yes,No,Susceptible
8674,40,Yes,Yes,Susceptible
8675,39,No,No,Susceptible
8676,62,Yes,No,Susceptible
8677,78,Yes,Yes,Susceptible
8678,53,Yes,No,Susceptible
8679,4,No,No,Susceptible
8680,82,Yes,No,Susceptible
8681,25,Yes,No,Susceptible
8682,7,Yes,No,Susceptible
8683,28,No,No,Susceptible
8684,69,Yes,Yes,Susceptible
8685,67,No,Yes,Susceptible
8686,20,Yes,No,Susceptible
8687,83,Yes,No,Susceptible
8688,11,No,Yes,Susceptible
8689,67,Yes,Yes,Susceptible
8690,87,Yes,Yes,Susceptible
8691,7,No,No,Recovered
8692,23,Yes,Yes,Recovered
8693,61,Yes,No,Susceptible
8694,71,No,No,Susceptible
8695,34,No,Yes,Susceptible
8696,19,No,No,Susceptible
8697,58,No,No,Susceptible
8698,9,Yes,Yes,Susceptible
8699,48,No,Yes,Susceptible
8700,82,Yes,Yes,Susceptible
8701,41,No,Yes,Susceptible
8702,48,No,No,Susceptible
8703,45,Yes,No,Susceptible
8704,25,Yes,No,Susceptible
8705,78,No,No,Recovered
8706,25,Yes,No,Susceptible
8707,19,Yes,No,Susceptible
8708,39,Yes,Yes,Susceptible
8709,79,Yes,Yes,Recovered
8710,80,No,No,Infectious
8711,27,Yes,No,Susceptible
8712,74,No,Yes,Susceptible
8713,63,No,Yes,Susceptible
8714,68,Yes,Yes,Susceptible
8715,19,Yes,No,Infectious
8716,28,Yes,No,Infectious
8717,85,Yes,Yes,Susceptible
8718,78,Yes,Yes,Susceptible
8719,33,No,No,Susceptible
8720,10,No,Yes,Susceptible
8721,83,Yes,No,Susceptible
8722,30,No,No,Susceptible
8723,22,No,Yes,Susceptible
8724,3,No,No,Susceptible
8725,82,Yes,No,Susceptible
